51950
32324 704783 53916
82 20 47
84 135 361
370286 370267 343921
161 194 47
16 44 134
891767 266841 989816
567 277 460
198 392 571
270 271 154
323718 883723 739542
44 135 157
137 222 302
81 229 354
578102 578105 570772
377642 515473 1423114
567 200 395
44 49 88
167724 247752 247680
61 133 197
199 276 364
161 229 133
448 230 505
433785 306989 70849
359 497 570
455917 146493 138842
166052 166104 118238
704788 640516 640548
83 21 100
4 44 50
132 268 85
157 55 156
393 460 364
226 203 362
272 498 571
62 194 58
265 231 131
181831 205558 205536
47 102 49
85 273 303
227 157 100
158 86 87
194 27 306
106 309 132
918697 793181 324648
199 203 276
860388 303001 210249
82 194 46
897476 60079 898049
57 357 301
266 451 452
161 50 100
725843 640221 803153
367892 33648 742871
333013 405391 108332
154 275 220
81 103 56
85 395 220
164 265 131
163 162 308
162 310 268
194 104 86
304 568 298
273 360 300
106 132 269
466510 140296 466762
511493 399259 511425
74584 168384 74696
617290 551612 320718
193 26 101
9 19 103
9 160 225
162 310 228
5 159 26
500 498 612
232 267 161
6586 13069 13096
589669 873743 545110
265 352 195
567 395 572
567 300 392
161 197 56
130 194 103
62320 137853 763462
82529 82592 43905
229 160 26
360 202 393
811919 406068 792500
789444 10228 621718
58 136 138
103 158 141
156 359 220
358 220 391
4 84 56
397 497 363
64 404 132
135 87 88
60 46 99
107 310 356
355451 467736 971337
268650 425291 425182
101 138 275
158 85 275
224 396 614
396 395 392
510930 239622 511114
156 497 364
78 229 355
58 197 88
43 45 270
569424 1629594 1853218
107 352 162
1 8 156
223 222 498
999410 852002 546129
359 221 204
59 227 134
80 266 227
106 194 58
944993 612850 646582
62 106 57
159 57 136
136 202 302
933792 2429270 1180696
785474 933768 301086
567 275 297
21 55 156
266 160 307
272 458 277
509 265 402
195 103 89
129921 649407 492437
231138 694674 590243
84 89 90
362 363 496
958486 412489 195221
402 105 268
404 508 351
569 496 571
129734 70190 681605
56282 21539 56356
268391 1632081 1029214
68555 265018 542885
85 135 153
222 361 570
449 130 400
199 222 393
266 268 306
27 137 139
754456 892310 186155
1 99 156
352 105 309
9 28 20
138 221 361
83 136 155
130 81 61
197 358 199
102 86 202
45 135 137
264805 266194 58129
8 47 57
230 160 227
358 304 364
625 266 162
197 55 224
390815 305680 375344
100 198 199
303892 127543 303733
277 460 366
456 362 497
161 195 135
478831 606899 372995
20 227 198
272 301 391
860011 443507 974634
86 359 361
59 47 199
763875 1309223 2108367
224 302 300
156 154 274
28 160 25
500 273 612
332383 167910 554244
620479 620159 156639
17 84 25
200 361 570
301 277 390
19 195 140
456 224 279
501 499 298
270 87 99
458 498 363
450 131 229
149803 840201 685509
129 43 82
403 130 132
103 54 97
310 309 505
128 350 403
188435 211577 972459
165 128 104
229 103 159
557 131 268
85 156 202
47 57 97
81 193 133
63 106 355
448 449 231
731218 83141 532071
313 311 403
198 224 500
356 275 361
577326 436176 436257
44 7 24
226 86 155
105 195 48
156 458 498
648196 955196 80772
227 226 138
168282 546085 673900
810071 508418 590513
275 361 460
28 102 135
157 360 277
56 99 156
417841 858178 55704
191 130 354
42 30 45
130 195 271
19 103 226
133 88 137
197 198 224
226 86 157
158 57 140
19 48 56
64819 64956 179238
85 458 221
29 161 48
210259 792855 457254
155 275 363
20 21 24
264 107 308
358 497 299
559 402 401
136 358 395
312 163 310
272 200 153
191 507 354
197 152 361
375554 150369 623004
58 101 136
273 362 298
19 102 24
789130 858148 481214
266 81 228
368217 184877 66734
33224 33225 32343
61 84 102
169902 148435 363380
230 229 83
623712 14680 834594
165 312 452
30 61 44
135 396 362
557 509 560
448 624 266
102 224 395
271 86 276
138 200 201
593289 593280 578019
43 267 196
137 359 394
310 229 268
509 311 310
224 222 362
224 199 460
221 460 462
223 222 203
266 193 133
20 156 138
404582 102335 117722
304 569 460
77092 843549 476229
106 17 194
227 307 201
78992 202433 202571
222 360 364
264 265 623
508 505 354
999758 229834 206711
307 47 197
40856 927681 368764
83 158 88
981769 3440924 2005892
62 162 194
202212 267276 250663
701083 701001 879310
4 18 100
82334 118735 118782
266 82 27
100 88 222
30 104 85
398 223 204
351 192 506
101 304 460
27 137 156
458 462 389
43 131 44
311 162 562
394 298 390
459 570 297
107 309 47
42 29 158
27 307 158
163 400 59
313 230 354
233 231 308
19 26 158
288865 947633 105228
404 81 195
44 45 84
86 154 152
198 358 570
16 58 85
302 498 614
153463 526290 241246
103 48 88
189 128 193
107 131 103
79 62 133
162 60 195
55 224 200
224 614 391
672646 665271 365428
130 353 308
559 310 194
136 361 497
117678 75236 268061
266 82 160
668960 668381 2328773
59 85 136
498 459 497
161 45 27
224 396 203
104 133 46
106 131 45
305 140 274
472266 345875 434942
266 194 58
270 158 197
274 498 391
745460 564575 447256
457 395 274
102 225 98
396 394 301
275 363 496
566 457 222
933903 42518 97940
85 101 156
43 81 227
7 103 21
102 99 97
134 225 88
466002 116548 274926
312 403 268
63 106 159
313 107 451
160910 250905 89544
657516 432226 459026
350 559 310
456 458 361
105 354 269
193 104 195
79 310 229
379476 1449636 720911
358 500 458
360 460 570
195 159 85
46 58 85
163 267 105
278711 319457 984526
84 139 221
48 56 156
404 191 505
359 394 363
557 405 450
200 274 277
213803 124518 213892
120552 186109 186040
63 106 43
108 404 351
272 457 220
21224 32272 21251
223 460 611
20 226 101
57 137 303
44 7 19
953367 204580 531342
191 192 355
81665 85916 85922
351 130 268
165 558 266
161 308 133
268 27 271
42 105 161
310 44 58
106 61 268
133 135 99
272 361 297
84 272 88
129 42 161
707392 454433 30490
869640 51109 500701
195 157 53
191 192 266
197 395 301
304 360 394
160 46 100
567 275 394
557 312 192
92796 465739 434376
224 203 218
85 49 50
20 57 54
8 22 51
187742 238494 540711
155 223 274
774088 293914 114365
312 231 161
15836 15851 11322
914942 345224 333952
728096 624387 709110
55011 22146 55081
103 135 273
557 353 621
451 194 354
579055 596014 596005
310 451 561
303 300 362
164 508 267
161 354 195
449 403 507
448 449 106
300 362 278
103 50 198
223 276 278
312 400 195
265 450 228
231 451 161
194 104 270
410679 590176 545874
404 106 193
105 18 102
381243 30923 380882
405 164 402
22097 821067 923244
107 193 44
102 357 98
135 197 223
47 49 137
56 304 303
19 135 89
226 199 394
394 569 299
160 133 156
231 106 268
936927 282547 527490
456086 187642 497800
104 195 159
153266 73893 153363
130 81 83
155 277 362
228 102 135
135 305 395
776703 706531 497320
105 82 59
103026 935934 39053
27 135 56
27 134 102
162 85 271
272 396 361
223 495 571
190 264 561
80 105 28
82 104 102
229 19 25
196 138 273
47 48 56
136 198 201
225 359 496
798218 841941 58011
810177 639021 848210
222 394 362
224 275 219
267 401 159
3 44 86
273 277 297
43 19 159
24 100 51
19 135 96
396 278 462
17 103 101
85 99 138
351 307 270
17 18 158
623 193 401
158 359 220
190 129 311
440160 1462289 2588250
199 274 614
405 190 231
160 88 156
134 102 138
75484 78202 78198
165 506 621
198 358 202
27 271 274
44 20 84
197 99 140
79 82 308
83 21 88
80 62 103
136 277 363
312 352 229
132 194 83
45 55 198
314 558 404
8 196 200
226 137 223
194 268 59
269 272 139
218752 171210 218708
19 86 88
27 227 154
136 396 458
61 134 198
957294 943230 552346
644971 713264 209882
137 98 202
21 55 137
107 163 61
542999 483926 543032
458 461 462
275524 275831 21918
9 84 85
46 88 139
101 274 459
258933 1239 225614
105043 397994 256210
87 224 155
358 155 496
478100 427919 309588
403 402 506
393 363 364
306 57 153
264 350 310
227 56 157
25 47 138
385790 385446 39898
455 456 395
9 61 85
226 85 99
30 230 83
62 61 196
351 81 269
102 305 223
980534 980752 523061
86 87 272
448 351 506
396 276 277
99 224 220
62 17 133
435128 953193 582320
365757 528264 1610020
104 47 54
53914 14408 54005
80 192 58
231 403 192
192 161 196
230 308 227
18 87 136
664400 716925 730385
303 364 390
157 202 393
128 506 401
60 83 136
8 26 46
58 224 223
380351 542606 700841
455 155 301
195 159 225
402796 640000 7015
678453 804911 965884
29 309 195
201 459 278
422276 258472 755258
123435 217670 123529
13786 357283 66219
231 82 104
19 159 153
29 58 88
159 306 199
357 395 219
103 307 158
404 162 131
60 133 135
271 224 302
274 569 362
163217 449869 257206
45 57 97
137 156 276
219074 12739 218784
230 60 104
264 265 80
885594 335733 211421
623 310 229
27 159 102
224 457 391
62 106 83
266 61 132
349 264 505
449 268 104
821211 96085 364592
103391 180210 717595
381733 817396 433963
406 189 163
226 274 275
311 623 451
361 390 463
965735 640961 979757
354 83 159
528228 598098 908132
233 509 452
164 191 402
449 403 561
198 155 303
795058 384707 476071
845888 146685 364091
85 273 153
81 160 134
188503 184834 64381
129 228 83
157 273 275
192 229 505
103 154 302
222 300 462
350 267 355
85 273 300
84 135 101
868580 868340 406940
831628 962596 831571
27 46 48
136 137 274
358 200 279
293253 946721 105891
231 81 159
793928 793900 856214
99 359 221
58 152 220
225 303 152
62 44 85
158 200 223
936608 71537 126791
132 268 83
568 301 389
396 200 219
86 273 219
234 623 229
85956 117867 117826
314 191 351
198 98 90
17 9 135
106 25 101
81 161 401
430975 993920 811634
332901 493755 640633
85 221 276
230 229 452
350 404 352
515954 603866 603818
265 352 355
45 195 86
307 201 274
313 312 265
44 160 57
102 100 154
19 103 102
228 195 356
270 136 154
353 195 270
350 312 451
58 226 303
83 55 88
136 303 392
196 55 199
159 226 136
86 136 155
161816 997744 303713
45 48 153
937464 938091 39808
29 28 160
559 130 230
18 103 98
200 360 361
943593 3043 74565
99044 99035 92788
133 84 23
352 309 621
107 30 193
976215 988505 126834
62 19 48
449 507 451
311 80 310
233 190 129
433048 228560 974956
510 448 266
46 57 222
130939 161616 161583
133 195 134
785090 11865 602645
132 28 160
299 570 298
326565 865121 70001
17 25 56
136 224 391
304 276 460
190 81 229
62 29 61
193856 18211 187908
314 192 162
568 221 497
19 198 222
927793 745348 39529
119208 417140 838355
770991 753578 302532
887845 987406 987448
220 300 496
21 56 99
904026 346085 334359
106 310 228
197 305 155
136 89 138
130 44 194
154 303 152
265 449 229
61 228 46
139 201 301
783981 783884 589229
306 157 223
196 226 271
155 276 497
156 394 459
659174 357887 359708
96668 734807 432535
196 58 201
981979 3440714 2800427
128 264 311
137 155 460
270 273 222
163 230 353
776469 247372 271278
539277 296207 575757
82 195 84
622003 371832 621857
58 201 222
232 107 310
456 138 203
224 363 460
307 136 202
162 228 45
226 156 139
58 86 55
664596 986405 868894
993742 587436 993553
305 279 298
8 195 50
312 191 504
914124 922436 826931
853771 566235 201339
104 45 59
198 220 219
360 202 363
165 192 132
228 199 139
313 265 267
197 136 154
159 85 137
426750 99276 183318
132 83 58
130 83 356
190 232 160
163 231 352
17 4 58
83 270 154
359 391 572
359 202 392
230 17 195
57 137 223
46 86 221
164 449 400
45 85 98
60 227 158
799641 309136 73836
797989 535243 535375
329344 329641 43843
164 402 133
667152 981791 524397
193 82 28
160 159 200
267 354 196
202 275 277
311 353 309
276 363 460
312 104 307
58 271 221
9 104 59
17 195 103
28 133 47
19 26 196
385061 416642 33330
732294 732483 388437
46 85 357
403 60 307
225 137 221
199 140 274
220 276 363
160 24 55
78 451 401
45 59 55
43 84 196
27 134 54
688982 688765 1198830
266 308 59
499 360 459
271 154 220
136 154 362
266 81 229
24 88 138
360 497 364
273 360 275
232 79 354
760931 1642190 1641856
201 361 393
839727 209624 370984
191 194 227
626 447 402
8 19 59
266 267 133
404 131 353
230 29 105
273 274 458
86 100 199
58 306 304
48 157 199
223 613 496
136 153 219
404 265 560
101 157 200
666503 943502 666376
133 49 54
510 230 309
108 404 402
501 304 155
350 403 267
157 156 363
704162 605767 260814
278150 183534 302146
267 105 85
195 46 57
629986 125022 10006
306 300 362
31685 679671 214711
266 61 226
84 47 90
83 27 196
472664 724494 821182
231 81 228
359 276 363
457 496 462
79 310 228
954993 656987 954856
199 139 393
105 103 46
105 161 132
29 105 86
80 18 270
615511 116481 659370
672883 253622 17225
83 46 85
166 406 266
128 79 195
44 83 134
328641 325838 328639
568 460 496
103 157 99
165 233 312
131 193 453
199 276 278
397 202 302
396 275 614
615 498 364
85 153 393
100 219 393
397 220 300
220 278 299
644763 1036913 1728846
27 196 101
59 134 88
134 85 138
83 59 103
45 26 270
17 60 57
352573 25161 36703
194 268 228
350 449 130
159 227 99
404 624 266
58 304 138
350 450 354
64 105 399
626 189 624
273 568 277
159 158 304
132 103 271
231 229 134
80 130 266
192 81 132
9 45 100
201 202 300
314 231 266
163 228 269
31 161 132
452666 333281 335627
225 221 300
316795 211585 316879
226 138 154
264 164 403
232 508 129
155 154 302
265 507 230
4 21 85
199 361 362
305 224 223
190 108 400
311 308 159
165 107 192
542005 541861 313405
233 264 402
159 135 56
401899 508832 883395
129 561 401
225 136 361
481937 4019920 1763693
358 140 361
499 222 276
134 306 141
358 303 218
169862 405509 585661
163 231 310
534662 1910520 1154413
191 43 229
608383 399336 358026
59 227 47
44 102 136
197455 832566 240563
225 99 274
301 393 278
27 25 157
573742 448324 70237
469519 782639 715473
231 352 267
129 63 355
26 197 140
61 46 271
56 100 54
359 302 300
232 507 162
85 101 199
61 50 55
753564 603113 317501
58 197 136
107 268 104
62 270 85
615 393 570
200 459 277
80 230 400
274 221 460
5 160 84
831857 386761 797625
128 192 308
202 221 362
81 309 159
273 394 462
983508 2466401 5156330
191 351 229
163 401 160
63 231 84
459 569 393
232 193 353
456 361 218
132805 190853 212646
653204 1534348 3548409
834188 2168265 4510470
508 163 403
376765 1282039 1281616
191 403 266
38336 277052 409775
6 20 22
406 165 350
130 83 58
83 85 101
84 135 274
199 223 301
19 159 50
158 85 156
138 202 220
31160 258048 538712
356018 524238 524342
108 129 192
397 359 395
104 46 198
131 401 505
113703 128208 128191
99 53 89
603066 469747 602991
84 135 99
402 267 354
869983 841935 255091
191 265 133
63 266 228
133 59 98
153 360 152
39517 46636 46622
872146 465324 999004
303 275 301
397 153 218
457140 92078 456835
304 138 303
449 311 267
890147 465799 466012
128 403 229
159 197 137
190 508 308
132 19 158
381039 1245842 1982264
45 24 156
828671 693580 784913
104 136 98
305 100 274
844932 845149 426345
448 191 268
179536 634380 1114786
198 154 278
62 133 84
273 223 361
220 393 363
81 161 102
46 226 223
227 46 96
130 17 135
27 98 141
447 558 164
60 45 46
79 81 194
19 45 100
794156 794075 979430
83 273 274
136 459 299
271 358 139
231870 231732 97665
266 62 81
198 199 223
26 225 273
497919 1175857 1268255
108 79 107
805258 689306 204105
305 138 218
406 557 163
44 84 55
596602 366475 752038
25 47 158
396 569 496
556991 774260 979744
83 197 96
105 19 135
225 276 363
195 49 198
225 200 361
19 137 201
190 191 163
314 162 229
404 352 62
274 278 365
665196 307609 922536
132 83 399
101 157 459
224 301 219
85 136 359
510316 231750 111195
358 155 364
158 85 272
761735 530765 726159
502850 2673704 1601605
195 134 223
197 305 360
518773 786763 1114860
956703 956711 937635
99 360 220
226 135 203
107 106 399
104 160 48
230 267 269
9 104 135
201516 32602 168592
483528 374945 111001
276463 157870 157765
31 62 159
500 361 459
433080 847572 707585
59 156 138
448 353 401
801750 146852 114895
750015 359052 398179
83 159 86
102 158 56
134 102 198
60 158 57
349992 349985 340763
102 198 275
197 101 156
45 270 198
63 311 61
331327 423407 525669
338773 335040 458987
105 103 227
311 58 102
163 130 562
867430 236590 196742
101 99 154
663923 256026 214642
136 224 151
509 106 267
350 403 266
268 228 159
157 100 139
277 495 366
208303 539467 278674
266 162 193
129 163 356
306462 63998 506298
161 83 48
271 272 302
223 568 394
103 26 137
43 19 26
19 56 98
84 99 304
428114 345730 719209
267501 13287 630648
303 361 392
158 136 153
127004 498693 255114
82 84 157
164 352 61
313 192 161
304 223 360
226 305 203
127 129 560
404 131 105
263 448 267
198 395 301
42 354 269
673408 673461 785457
101 223 201
129 506 132
402 401 268
62 229 45
309519 531784 25367
86 303 221
155 303 302
59 25 226
226 137 360
233 264 353
229 82 83
233 232 312
48 88 274
363 391 366
31 80 60
266 352 131
136 221 276
625709 568904 625679
162 228 453
192 81 400
447 405 190
190 352 133
310 193 161
7 50 156
509 312 230
8 21 137
60 228 25
43521 917269 888213
107 162 309
449 82 195
989460 1577226 1577439
197 456 361
262520 75764 56419
202 220 461
48 86 155
194 133 159
192 450 105
106 104 160
271 272 223
30 106 131
103 196 100
56 224 274
80 266 84
84 85 198
413216 413199 388344
311 130 196
17 82 50
165 266 228
138026 533179 889931
48 155 274
133 27 134
60 25 49
81 229 400
264 508 624
510 349 506
105 83 48
352 81 133
30136 540081 481222
403 130 310
231 193 196
47 223 221
768378 269939 64726
233239 381916 429869
132 159 87
512097 321144 619109
17 131 18
921998 945640 101088
58 101 199
396 302 498
230 131 45
607056 304510 896522
162 269 453
397627 407283 175019
267 104 84
350 232 192
998124 259959 965086
159 101 156
234 190 265
81482 670082 948673
135 138 219
464302 303647 314819
103 135 55
4 160 135
270 136 151
336129 517446 517560
46 99 137
952048 1643173 951798
878102 456474 338528
619969 7930 712417
304 302 390
509 310 268
84 48 99
130 61 401
306 223 204
83 59 57
193 29 58
105 44 134
58 89 200
3 196 56
134 200 223
831085 589906 435218
45 101 224
195 47 271
357 138 200
29 28 269
298273 167177 298161
714578 844268 844208
8 83 157
131 28 57
134 196 56
271 152 393
57 135 99
19 54 139
58 157 99
374291 380265 443129
31 231 227
947649 6924866 2779729
19 27 26
453634 183512 513012
82 19 83
54 53 138
179251 444376 820486
105530 847326 651711
156 616 568
162 230 134
162 269 307
263 559 268
99729 403836 163361
358 155 274
314 165 621
136 456 299
117933 961402 339065
128 312 311
241256 255443 819515
101 198 224
1 7 157
224 221 462
321915 471112 471015
217648 54908 41837
45 20 46
57 272 200
98 223 222
303 498 614
220 461 365
396 395 301
111065 821386 334180
403 402 505
192 81 270
213876 45270 214080
202 276 278
19 48 201
847222 192358 918467
58 56 198
272 458 496
307 87 223
359 497 278
191 42 195
63 352 60
85 223 204
398 101 274
7 159 48
164 449 228
394 498 363
188564 188659 100694
352 402 227
136 303 221
228 49 157
136 219 300
106 81 227
60 83 87
265 352 43
306 85 202
28 20 87
191 107 133
272 499 221
81 194 452
194 21 199
134 86 137
101 304 201
154872 168655 168669
30 62 48
135 277 363
267 160 308
16 46 158
389378 853195 194886
568 394 277
200139 438597 242933
88 154 153
127 131 267
437438 384891 53547
102 226 90
405714 405821 590782
31 42 131
20319 30786 30813
103 271 223
107 81 269
136 137 460
396 153 152
46 358 98
267304 951197 1033732
224 202 220
397 395 498
83 86 224
301 299 363
29 48 56
363526 50151 143987
3 58 56
298 366 572
84 196 101
19 100 137
103 26 102
180814 115044 623657
156 199 222
264 310 132
39162 151054 189609
313866 61595 105563
27 272 221
397 361 279
410564 356997 980379
397 302 392
359 360 494
108178 457924 395256
56 98 222
440812 940014 695986
230 228 101
939039 590234 2774
358 156 363
184485 741144 255832
222 202 204
221 361 496
265 163 507
62 43 159
82 45 135
430752 990012 774048
228 19 84
161 7 46
134 198 201
190 82 269
403 229 401
160 20 138
156 458 495
107 193 61
263 267 401
192 29 309
688339 1309430 1309173
200 395 274
350 232 401
356 57 361
350 232 505
265 403 308
810650 554347 194399
131 45 25
453339 82730 675401
106 310 400
104 45 159
225 360 458
44 60 157
396 200 275
196 102 56
192 308 306
271 86 222
134231 100503 343478
162 402 353
30 28 134
47 57 55
936188 759348 26390
849445 849449 840439
194 27 58
199 360 300
156 304 457
457 200 461
456 396 277
9 29 159
136 360 276
332028 971132 690489
219 300 278
11045 670632 749988
109 107 504
103 58 49
62395 592439 613177
23155 101925 487970
276 393 218
164 63 228
230 561 229
200 222 274
447 191 230
197 271 224
82 135 271
128 229 400
395 568 569
271 221 220
164 351 403
351 80 131
507570 426210 909005
424710 24478 424305
133 47 201
44 133 197
27 84 196
105 45 26
101 155 275
752982 848279 157166
342375 308859 342399
104 269 102
200 460 496
49 86 137
842760 889757 1226143
194 59 134
18 60 135
456 359 277
798545 477138 798710
164 193 354
100 154 393
493665 624464 231511
162 268 452
586623 126004 331624
59 87 223
108 129 351
614 569 460
200 274 300
379003 687274 157729
17 18 19
81 194 133
231 311 133
45 26 85
46024 676421 827838
83 25 50
963655 594138 63660
497272 672627 627163
268 45 195
129 311 161
64 192 354
78 163 267
129 194 355
200 568 611
191 269 84
64 311 400
59 84 156
9 28 104
158 155 140
404 559 401
134 86 139
598874 572539 598859
230 61 270
5638 6011 6013
102 158 139
570799 516105 883082
448 108 351
200 499 497
398 86 359
349 231 561
47724 56041 56056
448 506 400
42 106 309
620923 797954 798040
88 140 302
439004 623360 439107
544253 472579 472620
89800 745666 183911
224 274 498
19 57 100
221377 137924 417289
160 195 21
305 273 221
196 222 302
224 222 460
567 362 393
396 361 277
448 309 194
44 7 102
658660 649994 925641
501 273 392
80 103 102
224 359 299
160 45 137
155 223 393
160 134 101
195 197 99
197 155 274
227 87 138
79 61 103
60 58 49
948774 951281 951280
877860 821598 244157
306 101 302
133 158 97
350 106 194
863534 528735 484506
313 164 267
394 276 461
132 194 49
358 199 203
157 198 221
359 201 202
8 28 103
509 351 505
403 192 354
307 306 198
159 50 198
264 404 310
157 459 300
536856 56014 301026
82100 629833 991624
16 106 59
902928 337979 627573
85 135 157
31 62 102
104 103 102
79 351 44
30 230 43
305 198 272
312 62 81
199 457 497
403 402 131
103 227 85
84 138 201
264 163 194
230 45 270
135 197 49
192 353 229
432789 170213 475111
450 162 401
6333 429335 811604
397 457 220
266 161 134
128 230 505
136 155 360
349 622 561
117550 960368 350802
116261 222348 93074
79 193 267
60 83 133
403 450 193
405 352 309
864326 864170 545540
276 391 612
263986 566974 961761
129 105 103
304 359 615
665636 204358 172558
500 568 462
193 159 197
19 56 86
508 507 562
137 274 301
131 161 195
524255 529000 331305
103 99 224
583134 1882658 1900131
271 305 154
132 133 196
130 131 562
62 28 196
736867 5441267 2607047
187135 143155 11442
679343 679254 512849
786964 170422 225386
358 155 221
102 138 154
21 25 102
82 7 87
263 352 450
270 225 155
163 195 47
134 85 221
342212 318027 816317
7 26 102
897688 962263 334177
86 97 154
558 232 353
303 498 459
201 394 393
819482 819260 401123
226 358 224
29 20 48
60 158 87
60 195 159
360 298 495
106 61 194
3 103 56
870439 3004807 6181751
226 101 360
312 450 106
916084 495280 345906
394 569 462
58 137 156
84 134 304
230 402 228
56 154 302
62 82 134
404 268 104
448 164 352
448 351 506
217923 217876 167846
406 192 230
625 508 451
376211 376250 318553
225 204 362
194 45 58
106 83 225
498805 655971 259835
162 310 400
43 103 226
86 138 202
940197 939978 1530168
838068 1552623 1552893
981645 981557 779641
557 266 505
228 103 306
501 396 275
110513 233827 72120
85 360 276
272 156 362
84 224 139
60 25 87
60 134 25
269 86 140
509 164 266
157 156 139
263 163 507
29 83 27
223 302 279
191 131 61
313 558 561
58 48 90
60 59 197
192 84 158
263 232 506
616 222 363
756639 764776 876494
220 301 496
38834 130557 41579
136 359 221
455179 455148 406880
63 228 133
44 82 47
358 222 277
49 55 54
304 460 391
403 62 83
45 59 139
129 352 160
266 59 134
163 267 229
349 557 265
359 458 276
481482 523722 552113
197 200 201
309 132 160
18 103 85
358 273 301
265 83 46
108 80 354
107 266 160
460 462 366
56 137 199
196 101 140
135 304 302
165 559 231
279577 144018 279698
405 108 105
231 268 195
159 134 24
196 157 140
994173 891416 196433
772403 772259 1113467
264 265 132
4 82 57
57 56 274
266 229 195
156 304 395
103 84 305
19 50 138
359 497 299
45 155 222
29 58 57
359 276 572
397 358 392
79 451 309
407182 726500 361154
872257 872640 215505
199 221 571
158 89 199
223 614 393
82 227 356
46 49 137
706456 982595 982718
227 306 199
306 137 151
350 449 132
313 312 561
107 80 104
710263 632874 710224
226 200 222
107 230 307
156 459 569
155 200 460
162 104 135
104 159 157
404 229 505
102 49 55
457 299 460
351 163 266
330421 346077 346066
47 58 89
199 154 223
9 7 86
80 17 28
100 272 360
735959 395656 4216
272 202 221
357 199 274
85 197 98
82 160 270
81 158 157
9 194 25
230 354 269
879999 1037024 2733907
594160 669956 669917
84 86 138
65575 302575 236801
132 45 100
450 106 131
194 48 271
404 311 451
46 102 86
227 223 153
195543 166818 403769
84 135 100
960017 237422 959615
198 456 462
8 27 103
231 130 104
174997 233301 673781
38587 84507 714936
231 402 83
147984 51339 214389
27 56 137
221 220 276
195 59 198
28 26 54
160 20 22
468980 482496 468988
136 499 569
60 27 47
305 155 220
225 224 223
9 105 48
590949 349243 449475
102 198 88
447 232 131
268 195 227
59 159 88
500 615 570
63194 57875 57866
100 136 98
8 136 54
668130 593900 789687
708654 761129 761104
131 354 195
61 60 228
47 153 302
225 155 298
29 269 158
306 88 139
98973 98955 85572
283252 983347 632536
7 27 134
350 230 451
568 364 461
395 460 298
134 50 136
582657 534844 670934
271 198 200
44 22 157
130 266 193
232 312 404
163 103 134
394 362 390
357 223 222
103 158 101
28 86 225
18 134 56
266 29 26
222 275 496
704963 1043901 1301636
191 351 81
151128 115428 115468
260702 715647 186502
722664 782316 1109693
82 104 26
158 155 360
45 137 98
500 457 459
535992 1923238 3907820
233 266 451
412315 607363 607251
115406 16456 45298
229 84 197
225 272 392
134 158 155
106 308 400
27 59 103
83 269 56
225 302 299
225 499 277
103 21 24
61 82 27
46 270 202
225 276 219
938988 144072 967819
359 395 219
356 86 275
108 133 195
56 305 223
158 201 274
104 24 50
567 497 461
160 195 134
45 197 87
763288 307019 306758
264 267 452
28 57 157
352 309 194
195 196 86
81 29 229
136 275 361
190 265 507
59 159 225
308 195 227
458 276 460
998075 721431 131123
871356 2532506 2533043
968209 17801 298278
62 44 227
231 311 352
286570 461221 576366
134 197 50
80 106 104
229 27 102
403 193 451
58 224 138
351 106 309
872168 275267 464511
198 224 393
302 277 391
57 154 275
269 27 88
300 390 462
445031 445196 215342
84 47 99
195 99 139
350 351 450
156 199 361
918606 137012 526080
358 199 459
393 365 495
59 84 225
136 223 153
98 154 201
352 82 46
311 506 160
160 100 51
80 60 306
305 97 274
359 499 391
585485 69892 726335
83 133 134
621899 334878 107907
472438 355288 74185
16 27 84
264 352 195
154 274 362
742240 639976 989046
155 200 277
222 498 276
263 349 162
17 60 19
584255 159789 111258
102 272 151
46 272 153
569019 104004 289264
4 46 135
132 101 50
398 305 222
265 62 43
9 29 60
500 497 571
350 448 401
128 193 229
569 613 461
304 199 154
197 86 89
265 450 161
845315 845429 608138
132 84 197
302 277 392
193 132 160
26 46 270
305 137 458
456 279 496
161 18 48
557 193 451
80 131 195
270 273 140
405 449 309
457 569 570
80 193 103
302563 129382 608053
358 498 459
16 82 27
856922 847882 856925
313 404 450
953783 297479 487511
57 154 274
103 307 98
126377 919824 111767
305 138 395
82 47 271
129 449 192
271 358 203
209728 109074 739996
530923 1732239 655779
733028 732893 478215
101 302 394
43 269 84
107 161 228
821208 449070 648909
80 28 46
358 156 201
154 360 394
83 157 156
612579 151115 663301
17 81 131
403 623 162
270 358 155
544824 544887 435738
131 354 104
231 193 562
839586 308094 333074
103 155 222
232 81 308
260995 260654 8827
359 302 298
616 223 458
194 228 400
190 232 508
194710 24932 80586
498822 498852 448287
572108 101383 572465
84 58 135
500 303 391
101 305 141
56 87 98
307 101 136
231 267 227
195 47 138
272 223 153
103 135 98
173710 663029 712662
448 265 507
47 99 154
156 223 393
192 61 309
199 359 303
162 28 160
654267 432196 23092
58 99 274
396 155 278
264 268 228
8 136 154
402 105 195
223 394 361
104 133 84
709981 502400 285504
156 223 363
44 46 84
189 162 132
105 84 270
298007 36597 901723
353 451 161
500 223 458
128 229 308
311 28 103
704899 936719 761715
4 59 58
699442 2446099 700036
313 508 163
271 361 393
473430 164966 920363
583983 458377 742118
999914 186808 428740
153324 153313 163313
404 508 352
231 352 59
825792 1933648 3657850
309 268 84
84 137 224
450315 517696 1510935
68325 523269 147598
197 137 204
129 229 195
164 161 229
225 274 301
198 155 460
443332 629278 390244
162 195 135
102 224 223
80 194 85
239500 533805 713073
154 302 363
87 51 88
131 195 159
143920 143726 380503
